层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
3.Breastbody,Breastbody保存率,0.0,0.0,0.0,1e-06,0.0,1e-06,0.0,0.0,0.0,,,,
3.Breastpecs,Breastpecs保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Breastv Line,Breastv Line保存率,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,,,,
3.Brighten,Brighten保存率,0.007454,0.008712,0.00911,0.009002,0.008885,0.008042,0.009228,0.00968,-0.001258,-14.443247,,,
3.Buttock,Buttock保存率,0.0,1e-06,0.0,1e-06,1e-06,1e-06,2e-06,1e-06,-1e-06,-100.0,,,
3.Clean Skin,Clean Skin保存率,0.010401,0.001196,2e-06,1e-06,0.0,0.0,0.0,0.0,0.009205,770.00158,,,
3.Cne,Cne保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Collarbone,Collarbone保存率,7e-06,7e-06,6e-06,7e-06,8e-06,6e-06,6e-06,6e-06,-0.0,-1.486636,,,
3.Collarbonebreast,Collarbonebreast保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,,,,
3.Collarbonev Line,Collarbonev Line保存率,0.0,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,,,,
3.Concealer,Concealer保存率,0.009657,0.010556,0.010825,0.010729,0.010588,0.009801,0.011141,0.011396,-0.0009,-8.521523,,,
3.Contour,Contour保存率,0.008339,0.008435,0.008513,0.008549,0.008607,0.007938,0.008922,0.009166,-9.6e-05,-1.139772,,,
3.Contouring,Contouring保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Crop,Crop保存率,0.064832,0.064019,0.064103,0.064994,0.064027,0.059769,0.064618,0.064555,0.000813,1.270003,,,
3.Dacne,Dacne保存率,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,,,,
3.Dark Circles,Dark Circles保存率,0.043668,0.043888,0.04285,0.043714,0.043399,0.040102,0.044467,0.044549,-0.00022,-0.501244,,,
3.Deglare,Deglare保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Details,Details保存率,0.009905,0.009885,0.009823,0.009759,0.009862,0.009177,0.010138,0.010376,1.9e-05,0.196934,,,
3.Detailsdetails,Detailsdetails保存率,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1e-06,-100.0,,,
3.Detailsone,Detailsone保存率,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1e-06,-100.0,,,
3.Dual Neon,Dual Neon保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.E,E保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Edit,Edit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Effects,Effects保存率,0.000421,0.000426,0.000433,0.000457,0.000454,0.000427,0.000492,0.0005,-4e-06,-0.989162,,,
3.Enlarge,Enlarge保存率,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1e-06,-100.0,,,
3.Enrich,Enrich保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eraser,Eraser保存率,0.057019,0.056051,0.055547,0.055121,0.054038,0.050059,0.055061,0.055495,0.000968,1.727114,,,
3.Eshape,Eshape保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Expression,Expression保存率,0.002689,0.002675,0.002719,0.002813,0.002803,0.002632,0.002877,0.002903,1.5e-05,0.549498,,,
3.Eye Brighten,Eye Brighten保存率,0.02236,0.022535,0.02228,0.022564,0.022276,0.020348,0.023249,0.023536,-0.000176,-0.779544,,,
3.Eye Color,Eye Color保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eye color,Eye color保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eye lashes,Eye lashes保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyebrows,Eyebrows保存率,1.7e-05,1.4e-05,6e-06,4e-06,0.0,2e-06,2e-06,2e-06,3e-06,21.986924,,,
3.Eyelashes,Eyelashes保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyeliner,Eyeliner保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Eyes,Eyes保存率,6e-05,4e-05,1e-05,4e-06,2e-06,1e-06,1e-06,0.0,1.9e-05,47.911385,,,
3.Eyeshadow,Eyeshadow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Face,Face保存率,0.111068,0.111151,0.111094,0.111749,0.10932,0.099455,0.110969,0.114797,-8.3e-05,-0.074633,,,
3.Face Fix,Face Fix保存率,0.002596,0.002531,0.002539,0.002514,0.002585,0.002471,0.002627,0.002653,6.5e-05,2.55053,,,
3.Features,Features保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Filters,Filters保存率,0.096731,0.097148,0.097529,0.098828,0.095505,0.088373,0.097191,0.095859,-0.000416,-0.428559,,,
3.Flash,Flash保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Flawless,Flawless保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Freckle,Freckle保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Freckles,Freckles保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Full Reflector,Full Reflector保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Glitter,Glitter保存率,0.000532,0.000543,0.000522,0.000524,0.000542,0.000477,0.000534,0.000546,-1.1e-05,-2.093741,,,
3.Glowup,Glowup保存率,0.014786,0.014586,0.014527,0.01454,0.014281,0.013015,0.014816,0.015497,0.0002,1.370987,,,
3.Hair,Hair保存率,0.028162,0.028179,0.028145,0.02797,0.026945,0.023636,0.025966,0.026009,-1.7e-05,-0.058648,,,
3.Hair Dye,Hair Dye保存率,1e-06,2e-06,1e-06,1e-06,0.0,1e-06,1e-06,2e-06,-1e-06,-29.012429,,,
3.Hair Enrich,Hair Enrich保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Hairdye Finetune,Hairdye Finetune保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-100.0,,,
3.Hairline,Hairline保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Hairstyles,Hairstyles保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Hape,Hape保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Head,Head保存率,2.9e-05,2.3e-05,3e-06,2e-06,1e-06,2e-06,1e-06,1e-06,6e-06,27.865811,,,
3.Hips,Hips保存率,1e-06,2e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,-1e-06,-32.392789,,,
3.Horizontal,Horizontal保存率,1e-05,6e-06,3e-06,1e-06,2e-06,1e-06,0.0,2e-06,5e-06,88.334373,,,
3.In,In保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Indigo,Indigo保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Jaw,Jaw保存率,8.4e-05,5.6e-05,1.8e-05,9e-06,2e-06,1e-06,2e-06,2e-06,2.8e-05,49.259581,,,
3.Kin,Kin保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Legs,Legs保存率,1e-06,2e-06,2e-06,3e-06,3e-06,1e-06,1e-06,1e-06,-1e-06,-27.563703,,,
3.Length,Length保存率,0.0,1e-06,1e-06,1e-06,0.0,1e-06,1e-06,1e-06,-1e-06,-100.0,,,
3.Lips,Lips保存率,7e-05,5.1e-05,2.2e-05,6e-06,2e-06,3e-06,2e-06,0.0,1.9e-05,38.108115,,,
3.Lipstick,Lipstick保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Looks,Looks保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Mac,Mac保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Magic,Magic保存率,0.143391,0.144427,0.144996,0.14648,0.144054,0.13036,0.149999,0.15101,-0.001036,-0.717597,,,
3.Makeup,Makeup保存率,0.100974,0.100837,0.100125,0.101459,0.098982,0.091421,0.100194,0.100251,0.000137,0.135602,,,
3.Manual Direction,Manual Direction保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Matte,Matte保存率,0.005211,0.005235,0.005258,0.005159,0.005218,0.004836,0.005285,0.005447,-2.3e-05,-0.445263,,,
3.Moonlight,Moonlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Muscle,Muscle保存率,0.004123,0.004163,0.004165,0.004095,0.004064,0.003674,0.0042,0.004232,-4e-05,-0.961564,,,
3.Mykit,Mykit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-100.0,,,
3.N,N保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Natural tan,Natural tan保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Neck,Neck保存率,0.0,1e-06,1e-06,1e-06,0.0,1e-06,0.0,0.0,-1e-06,-100.0,,,
3.Necklength,Necklength保存率,0.0,1e-06,2e-06,0.0,0.0,0.0,1e-06,1e-06,-1e-06,-100.0,,,
3.Neckwidth,Neckwidth保存率,1e-06,3e-06,3e-06,0.0,1e-06,2e-06,1e-06,1e-06,-1e-06,-49.294592,,,
3.Neon,Neon保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Nose,Nose保存率,3.7e-05,2.4e-05,1.1e-05,6e-06,1e-06,1e-06,1e-06,0.0,1.3e-05,54.177419,,,
3.Ouch,Ouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Pe,Pe保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Pecs,Pecs保存率,4e-06,5e-06,4e-06,4e-06,3e-06,4e-06,5e-06,5e-06,-1e-06,-11.816682,,,
3.Pecsarm,Pecsarm保存率,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Pecsbreast,Pecsbreast保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.Pecscollarbone,Pecscollarbone保存率,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,,,,
3.Plump,Plump保存率,0.006476,0.006518,0.006525,0.006614,0.00664,0.006216,0.006733,0.006932,-4.2e-05,-0.639222,,,
3.Plumping,Plumping保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Preset,Preset保存率,0.006173,0.006304,0.006583,0.006702,0.006687,0.006362,0.00702,0.007161,-0.000131,-2.075042,,,
3.Prism,Prism保存率,0.002332,0.002334,0.002423,0.00262,0.00249,0.002306,0.002419,0.002351,-2e-06,-0.065749,,,
3.Redness,Redness保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Redness Fix,Redness Fix保存率,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,421.541339,,,
3.Refine,Refine保存率,0.000312,0.000192,3.1e-05,9e-06,9e-06,8e-06,7e-06,1.1e-05,0.00012,62.780042,,,
3.Relight,Relight保存率,0.071388,0.064232,0.059361,0.05923,0.058616,0.050507,0.054178,0.052666,0.007155,11.139845,,,
3.Rembrandt,Rembrandt保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Res,Res保存率,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,,,,
3.Reshape,Reshape保存率,0.193238,0.191058,0.188391,0.191134,0.185835,0.172086,0.186692,0.184386,0.00218,1.141139,,,
3.Resize,Resize保存率,0.033879,0.033718,0.033773,0.034246,0.033252,0.031018,0.033676,0.034156,0.000161,0.476866,,,
3.Restore,Restore保存率,2e-06,2e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,12.678684,,,
3.Ret,Ret保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retch,Retch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Reto,Reto保存率,1e-06,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,,,,
3.Retouc,Retouc保存率,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,,,,
3.Retouch,Retouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchch,Retouchch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchedit,Retouchedit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchetouch,Retouchetouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchretouch,Retouchretouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouchuch,Retouchuch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retouetouch,Retouetouch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retououch,Retououch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Retuch,Retuch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Ring Light,Ring Light保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Select Area,Select Area保存率,0.000567,0.000577,0.000557,0.000567,0.000592,0.000552,0.000621,0.000618,-1e-05,-1.74959,,,
3.Selfie Reflector,Selfie Reflector保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Shape,Shape保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Shimmer,Shimmer保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Shoulders,Shoulders保存率,1e-06,1e-06,2e-06,1e-06,1e-06,2e-06,1e-06,1e-06,0.0,1.410816,,,
3.Side Backlight,Side Backlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sk,Sk保存率,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,,,,
3.Ski,Ski保存率,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,,,,
3.Skin,Skin保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skin ,Skin 保存率,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skin Tone,Skin Tone保存率,0.081989,0.081495,0.080705,0.080202,0.077032,0.068747,0.078004,0.081884,0.000493,0.605531,,,
3.Skin Toneacne,Skin Toneacne保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,,,,
3.Skin Toneestore,Skin Toneestore保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skinls,Skinls保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Skinreshape,Skinreshape保存率,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,,,,
3.Slim,Slim保存率,1e-06,3e-06,6e-06,3e-06,1e-06,0.0,1e-06,0.0,-1e-06,-44.685009,,,
3.Smooth,Smooth保存率,0.164326,0.166575,0.167101,0.166368,0.160078,0.144161,0.163033,0.166676,-0.00225,-1.35051,,,
3.Soft Glow,Soft Glow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Soft glow,Soft glow保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Square Shoulders,Square Shoulders保存率,1e-06,2e-06,2e-06,2e-06,1e-06,2e-06,2e-06,0.0,-0.0,-23.941888,,,
3.Stains,Stains保存率,0.000208,0.0002,0.0002,8.6e-05,4e-06,0.0,0.0,0.0,8e-06,4.11644,,,
3.Stamp,Stamp保存率,0.002491,0.002505,0.002467,0.002421,0.002395,0.002282,0.002476,0.002566,-1.3e-05,-0.52478,,,
3.Stretch,Stretch保存率,0.024098,0.023831,0.023808,0.02446,0.023646,0.021629,0.024127,0.024676,0.000268,1.123324,,,
3.Sun-kissed,Sun-kissed保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunlight,Sunlight保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunlit,Sunlit保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Sunset,Sunset保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Tanned,Tanned保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Tattoo,Tattoo保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Teal Orange,Teal Orange保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Technicolor,Technicolor保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.Teeth,Teeth保存率,0.051627,0.052247,0.052966,0.054731,0.05532,0.051276,0.057369,0.058006,-0.00062,-1.185725,,,
3.Text,Text保存率,0.002226,0.002199,0.002181,0.002202,0.002179,0.002042,0.002316,0.002277,2.7e-05,1.246839,,,
3.Texture,Texture保存率,0.002517,0.002578,0.002565,0.002537,0.002484,0.002351,0.002622,0.002662,-6e-05,-2.342838,,,
3.Tint,Tint保存率,0.0,0.0,0.0,0.0,1e-06,4e-06,1e-06,0.0,0.0,,,,
3.Tummy,Tummy保存率,0.0,1e-06,1e-06,1e-06,1e-06,0.0,1e-06,1e-06,-1e-06,-100.0,,,
3.Uch,Uch保存率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.V Line,V Line保存率,4e-06,4e-06,3e-06,3e-06,2e-06,3e-06,3e-06,3e-06,0.0,12.678684,,,
3.V Lineabs,V Lineabs保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.V Linearm,V Linearm保存率,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,,,,
3.V Linebreast,V Linebreast保存率,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,-1e-06,-100.0,,,
3.Vertical,Vertical保存率,3.8e-05,2.2e-05,6e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1.7e-05,78.631896,,,
3.Volume,Volume保存率,0.0,0.0,0.0,0.0,1e-06,0.0,1e-06,0.0,0.0,1.410816,,,
3.Waist,Waist保存率,1e-06,3e-06,4e-06,2e-06,1e-06,1e-06,1e-06,2e-06,-1e-06,-49.294592,,,
3.Whiten,Whiten保存率,7.9e-05,6.4e-05,3.3e-05,1.3e-05,1e-06,2e-06,1e-06,1e-06,1.6e-05,24.716407,,,
3.Wrinkle,Wrinkle保存率,0.025378,0.025478,0.025082,0.025169,0.024954,0.023008,0.025272,0.02549,-0.0001,-0.391316,,,
