层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1,整体 新增次留,0.157918,0.167233,0.160996,0.157097,0.141583,0.136161,0.142303,0.142372,-0.009316,-5.570376
1.1,渠道 新增次留,0.13191,0.142202,0.127378,0.125889,0.105862,0.101853,0.110935,0.107046,-0.010292,-7.237582
1.1.unknow,unknow 新增次留,,0.0,,,,,0.0,0.0,,
1.1.不丹,不丹 新增次留,,0.0,,,,,,,,
1.1.东帝汶,东帝汶 新增次留,,,0.0,1.0,,,,,,
1.1.中国,中国 新增次留,0.266667,0.125,0.0,0.25,0.333333,0.0,0.142857,0.0,0.141667,113.333333
1.1.中非,中非 新增次留,,,,1.0,,,,,,
1.1.丹麦,丹麦 新增次留,0.2,0.1,0.0,0.25,0.0,0.066667,0.333333,0.25,0.1,100.0
1.1.乌克兰,乌克兰 新增次留,0.131387,0.099099,0.109589,0.089172,0.083333,0.134615,0.124294,0.124183,0.032288,32.581287
1.1.乌兹别克斯坦,乌兹别克斯坦 新增次留,0.0,0.125,0.153846,0.1,0.0,0.04878,0.1,0.076923,-0.125,-100.0
1.1.乌干达,乌干达 新增次留,1.0,0.0,0.666667,0.25,0.333333,0.0,0.333333,0.5,1.0,
1.1.乌拉圭,乌拉圭 新增次留,0.0,0.333333,0.181818,0.0,0.166667,0.071429,0.0,0.0,-0.333333,-100.0
1.1.乍得,乍得 新增次留,0.0,0.0,0.0,0.333333,,,,,0.0,
1.1.也门,也门 新增次留,0.0,0.0,,,,,1.0,,0.0,
1.1.亚美尼亚,亚美尼亚 新增次留,0.181818,0.153846,0.0,0.0,0.222222,0.166667,0.157895,0.0,0.027972,18.181818
1.1.以色列,以色列 新增次留,0.0,0.125,0.076923,0.142857,0.176471,0.233083,0.055556,0.25,-0.125,-100.0
1.1.伊拉克,伊拉克 新增次留,0.172414,0.085714,0.157895,0.066667,0.119403,0.12069,0.137255,0.068182,0.0867,101.149425
1.1.伊朗,伊朗 新增次留,0.183746,0.11194,0.134409,0.13748,0.105027,0.117056,0.123519,0.134387,0.071805,64.146054
1.1.伯利兹,伯利兹 新增次留,1.0,0.333333,0.333333,0.0,0.0,0.0,,,0.666667,200.0
1.1.佛得角,佛得角 新增次留,0.333333,0.0,0.0,0.0,0.25,0.333333,1.0,0.0,0.333333,
1.1.俄罗斯,俄罗斯 新增次留,0.117647,0.129583,0.120073,0.114549,0.103229,0.121517,0.10098,0.115464,-0.011936,-9.210904
1.1.保加利亚,保加利亚 新增次留,0.153846,0.052632,0.166667,0.235294,0.086957,0.057143,0.142857,0.333333,0.101215,192.307692
1.1.克罗地亚,克罗地亚 新增次留,0.136364,0.24,0.225806,0.294118,0.533333,0.285714,0.192308,0.473684,-0.103636,-43.181818
1.1.关岛,关岛 新增次留,0.0,,0.0,0.0,0.0,,0.0,0.0,,
1.1.冈比亚,冈比亚 新增次留,0.25,0.2,0.230769,0.210526,0.153846,0.307692,0.166667,0.1,0.05,25.0
1.1.冰岛,冰岛 新增次留,,,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1.几内亚,几内亚 新增次留,0.142857,0.0,0.0,,0.0,0.0,0.333333,0.0,0.142857,
1.1.几内亚比绍,几内亚比绍 新增次留,,0.0,,,,1.0,,,,
1.1.列支敦士登,列支敦士登 新增次留,,,0.0,,0.0,,,,,
1.1.刚果共和国,刚果共和国 新增次留,1.0,,0.0,0.0,0.0,,0.0,,,
1.1.刚果民主共和国,刚果民主共和国 新增次留,,0.0,0.25,0.0,0.25,0.2,1.0,0.5,,
1.1.利比亚,利比亚 新增次留,1.0,0.0,0.5,,0.25,0.5,0.333333,0.5,1.0,
1.1.利比里亚,利比里亚 新增次留,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,
1.1.加拿大,加拿大 新增次留,0.112828,0.099469,0.084211,0.082148,0.106908,0.079893,0.105488,0.086106,0.013359,13.430191
1.1.加纳,加纳 新增次留,0.166667,0.113208,0.282609,0.222222,0.184211,0.205882,0.2,0.184211,0.053459,47.222222
1.1.加蓬,加蓬 新增次留,,0.0,,0.5,,,,,,
1.1.匈牙利,匈牙利 新增次留,0.133333,0.0,0.0,0.153846,0.2,0.0,0.0,0.111111,0.133333,
1.1.北马其顿,北马其顿 新增次留,0.5,0.4,0.5,0.0,0.2,0.0,0.333333,0.5,0.1,25.0
1.1.北马里亚纳群岛,北马里亚纳群岛 新增次留,,,,,,,,,,
1.1.南苏丹,南苏丹 新增次留,0.245283,0.170213,0.176471,0.34,0.280702,0.254902,0.166667,0.139535,0.07507,44.103774
1.1.南非,南非 新增次留,0.133333,0.333333,0.142857,0.1875,0.260274,0.163121,0.125,0.136364,-0.2,-60.0
1.1.博茨瓦纳,博茨瓦纳 新增次留,,0.5,0.0,,,0.0,0.0,,,
1.1.卡塔尔,卡塔尔 新增次留,0.0,0.0,0.0,0.428571,0.0,0.142857,0.153846,0.25,0.0,
1.1.卢旺达,卢旺达 新增次留,,,0.0,0.0,0.0,0.333333,0.25,,,
1.1.卢森堡,卢森堡 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.印度,印度 新增次留,0.218341,0.248658,0.186567,0.210046,0.209424,0.227488,0.192513,0.154762,-0.030318,-12.192517
1.1.印度尼西亚,印度尼西亚 新增次留,0.142857,0.153846,0.064516,0.166667,0.149254,0.12987,0.090909,0.104167,-0.010989,-7.142857
1.1.危地马拉,危地马拉 新增次留,0.0,0.185185,0.1875,0.0,0.038462,0.117647,0.133333,0.0,-0.185185,-100.0
1.1.厄瓜多尔,厄瓜多尔 新增次留,0.133333,0.181818,0.083333,0.15,0.117647,0.185185,0.216216,0.08,-0.048485,-26.666667
1.1.叙利亚,叙利亚 新增次留,0.428571,0.181818,0.076923,0.139535,0.138889,0.121951,0.137931,0.227273,0.246753,135.714286
1.1.古巴,古巴 新增次留,0.0,0.0,0.2,0.0,0.0,0.5,0.142857,0.0,0.0,
1.1.台湾,台湾 新增次留,0.0,0.0,0.0,0.25,0.333333,0.25,0.5,0.0,0.0,
1.1.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.071429,0.090909,0.125,0.0,0.0,0.166667,0.1875,0.166667,-0.019481,-21.428571
1.1.吉布提,吉布提 新增次留,,,,,,,,,,
1.1.哈萨克斯坦,哈萨克斯坦 新增次留,0.075472,0.086957,0.092308,0.098361,0.136364,0.117647,0.166667,0.106383,-0.011485,-13.207547
1.1.哥伦比亚,哥伦比亚 新增次留,0.132075,0.128571,0.08,0.10989,0.120879,0.12037,0.132653,0.085106,0.003504,2.725367
1.1.哥斯达黎加,哥斯达黎加 新增次留,0.307692,0.142857,0.142857,0.066667,0.333333,0.0,0.1,0.0,0.164835,115.384615
1.1.喀麦隆,喀麦隆 新增次留,0.0,0.0,0.166667,0.181818,0.5,0.2,0.4,0.2,0.0,
1.1.图瓦卢,图瓦卢 新增次留,,,,,,,,,,
1.1.土库曼斯坦,土库曼斯坦 新增次留,0.0,0.0,,0.333333,,,,,0.0,
1.1.土耳其,土耳其 新增次留,0.140569,0.117979,0.106998,0.113983,0.101487,0.099112,0.097278,0.079014,0.022591,19.148154
1.1.圣卢西亚,圣卢西亚 新增次留,0.5,,0.5,,,1.0,,,,
1.1.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,,0.0,,,,,,,,
1.1.圣多美和普林西比,圣多美和普林西比 新增次留,,,,,0.0,,,,,
1.1.圣巴泰勒米岛,圣巴泰勒米岛 新增次留,,,,,,,,,,
1.1.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,,0.0,0.0,,1.0,,0.0,,,
1.1.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增次留,,,,,,,,,,
1.1.圣马力诺,圣马力诺 新增次留,,,,,,,,,,
1.1.圭亚那,圭亚那 新增次留,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,
1.1.坦桑尼亚,坦桑尼亚 新增次留,0.5,0.25,0.25,0.181818,0.0,0.25,0.285714,0.25,0.25,100.0
1.1.埃及,埃及 新增次留,0.128205,0.108108,0.114286,0.121212,0.292683,0.076923,0.163265,0.226415,0.020097,18.589744
1.1.埃塞俄比亚,埃塞俄比亚 新增次留,0.166667,0.0,0.222222,0.0,0.25,0.0,0.0,0.4,0.166667,
1.1.基里巴斯,基里巴斯 新增次留,,,,,,,,,,
1.1.塔吉克斯坦,塔吉克斯坦 新增次留,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.666667,0.2,
1.1.塞内加尔,塞内加尔 新增次留,,0.0,0.25,0.25,0.0,1.0,0.0,0.0,,
1.1.塞尔维亚,塞尔维亚 新增次留,0.083333,0.173913,0.076923,0.137931,0.055556,0.055556,0.2,0.038462,-0.09058,-52.083333
1.1.塞拉利昂,塞拉利昂 新增次留,,0.0,,0.0,0.25,,,0.0,,
1.1.塞浦路斯,塞浦路斯 新增次留,0.153846,0.555556,0.166667,0.0,0.166667,0.2,0.071429,0.285714,-0.401709,-72.307692
1.1.塞舌尔,塞舌尔 新增次留,,,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1.墨西哥,墨西哥 新增次留,0.153261,0.161992,0.132378,0.118529,0.086728,0.068845,0.073175,0.066224,-0.00873,-5.389469
1.1.多哥,多哥 新增次留,0.5,0.5,0.0,0.166667,,0.25,0.0,0.333333,0.0,0.0
1.1.多米尼克,多米尼克 新增次留,0.0,,,,,0.0,,,,
1.1.多米尼加,多米尼加 新增次留,0.217391,0.15625,0.259259,0.142857,0.25,0.15,0.28,0.071429,0.061141,39.130435
1.1.奥兰群岛,奥兰群岛 新增次留,,,,,,,,,,
1.1.奥地利,奥地利 新增次留,0.117647,0.25,0.25,0.217391,0.166667,0.2,0.047619,0.083333,-0.132353,-52.941176
1.1.委内瑞拉,委内瑞拉 新增次留,0.134615,0.1875,0.034483,0.145161,0.0,0.08,0.093023,0.121951,-0.052885,-28.205128
1.1.孟加拉,孟加拉 新增次留,0.145985,0.235294,0.230088,0.222222,0.176471,0.150794,0.170543,0.18,-0.089309,-37.956204
1.1.安哥拉,安哥拉 新增次留,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-100.0
1.1.安圭拉,安圭拉 新增次留,,,,1.0,,,0.0,0.0,,
1.1.安提瓜和巴布达,安提瓜和巴布达 新增次留,,,0.666667,,0.0,,0.0,1.0,,
1.1.安道尔,安道尔 新增次留,0.0,0.5,,0.5,0.0,0.0,0.0,,-0.5,-100.0
1.1.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,,0.0,,,,,,,,
1.1.尼加拉瓜,尼加拉瓜 新增次留,0.0,0.428571,0.333333,0.25,0.0,0.0,0.2,0.333333,-0.428571,-100.0
1.1.尼日利亚,尼日利亚 新增次留,0.216867,0.217391,0.25,0.246753,0.234177,0.162651,0.235897,0.268293,-0.000524,-0.240964
1.1.尼日尔,尼日尔 新增次留,,,,,,,1.0,0.0,,
1.1.尼泊尔,尼泊尔 新增次留,0.2,0.1,0.052632,0.230769,0.181818,0.285714,0.166667,0.153846,0.1,100.0
1.1.巴勒斯坦,巴勒斯坦 新增次留,0.0,0.0,0.0,0.5,0.111111,0.25,0.166667,0.4,0.0,
1.1.巴哈马,巴哈马 新增次留,0.5,0.25,0.125,0.181818,0.0,0.111111,0.125,0.833333,0.25,100.0
1.1.巴基斯坦,巴基斯坦 新增次留,0.204545,0.078431,0.090909,0.179487,0.192308,0.162791,0.122449,0.148148,0.126114,160.795455
1.1.巴巴多斯,巴巴多斯 新增次留,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.5,0.0,
1.1.巴布亚新几内亚,巴布亚新几内亚 新增次留,,,,,,0.0,,0.0,,
1.1.巴拉圭,巴拉圭 新增次留,0.230769,0.5,0.142857,0.142857,0.142857,0.086957,0.0,0.055556,-0.269231,-53.846154
1.1.巴拿马,巴拿马 新增次留,0.166667,0.333333,0.181818,0.111111,0.090909,0.0,0.133333,0.222222,-0.166667,-50.0
1.1.巴林,巴林 新增次留,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1.巴西,巴西 新增次留,0.127736,0.147069,0.131792,0.129323,0.0956,0.093253,0.108418,0.102442,-0.019333,-13.145254
1.1.布基纳法索,布基纳法索 新增次留,0.25,0.4,0.2,0.0,0.4,0.333333,0.0,0.571429,-0.15,-37.5
1.1.布隆迪,布隆迪 新增次留,,,,0.0,1.0,0.0,,0.0,,
1.1.希腊,希腊 新增次留,0.217949,0.243902,0.304348,0.188406,0.273973,0.166667,0.266667,0.25,-0.025954,-10.641026
1.1.帕劳,帕劳 新增次留,,,,,,,,,,
1.1.库克群岛,库克群岛 新增次留,,,0.0,,,,,,,
1.1.库拉索,库拉索 新增次留,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0,
1.1.开曼群岛,开曼群岛 新增次留,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,-1.0,-100.0
1.1.德国,德国 新增次留,0.122722,0.112697,0.117647,0.125436,0.132895,0.130945,0.131911,0.132012,0.010025,8.895099
1.1.意大利,意大利 新增次留,0.12766,0.178571,0.19469,0.135593,0.22449,0.107692,0.147541,0.213483,-0.050912,-28.510638
1.1.所罗门群岛,所罗门群岛 新增次留,,,,,,,,,,
1.1.拉脱维亚,拉脱维亚 新增次留,0.088235,0.105263,0.21875,0.113636,0.212121,0.3,0.111111,0.133333,-0.017028,-16.176471
1.1.挪威,挪威 新增次留,0.235294,0.052632,0.294118,0.071429,0.0,0.076923,0.238095,0.090909,0.182663,347.058824
1.1.捷克,捷克 新增次留,0.058824,0.176471,0.1875,0.0625,0.166667,0.136364,0.12,0.071429,-0.117647,-66.666667
1.1.摩尔多瓦,摩尔多瓦 新增次留,0.071429,0.071429,0.090909,0.066667,0.0625,0.133333,0.153846,0.0,0.0,0.0
1.1.摩洛哥,摩洛哥 新增次留,0.25,0.064516,0.04,0.176471,0.263158,0.133333,0.214286,0.074074,0.185484,287.5
1.1.摩纳哥,摩纳哥 新增次留,,0.5,0.0,0.0,,,,,,
1.1.文莱,文莱 新增次留,,0.0,0.0,1.0,0.0,,0.0,0.0,,
1.1.斐济,斐济 新增次留,,0.0,0.5,1.0,1.0,0.0,0.0,0.0,,
1.1.斯威士兰,斯威士兰 新增次留,,,,,,,,,,
1.1.斯洛伐克,斯洛伐克 新增次留,0.0,0.2,0.0,0.0,0.2,0.0,0.166667,0.111111,-0.2,-100.0
1.1.斯洛文尼亚,斯洛文尼亚 新增次留,0.0,0.0,0.0,0.0,0.2,,0.333333,0.0,0.0,
1.1.斯里兰卡,斯里兰卡 新增次留,0.0,0.2,0.166667,0.4,0.0,0.0,0.0,0.5,-0.2,-100.0
1.1.新加坡,新加坡 新增次留,0.2,0.217391,0.2,0.090909,0.0,0.045455,0.15,0.25,-0.017391,-8.0
1.1.新喀里多尼亚,新喀里多尼亚 新增次留,0.0,0.0,,,,,,,0.0,
1.1.新西兰,新西兰 新增次留,0.0,0.0,0.0,0.0,0.083333,0.2,0.571429,0.0,0.0,
1.1.日本,日本 新增次留,0.071429,0.222222,0.0625,0.25,0.117647,0.1,0.088,0.21875,-0.150794,-67.857143
1.1.智利,智利 新增次留,0.133333,0.081081,0.121212,0.121212,0.125,0.138298,0.088235,0.122449,0.052252,64.444444
1.1.柬埔寨,柬埔寨 新增次留,,0.0,0.0,0.0,1.0,1.0,0.5,0.5,,
1.1.根西岛,根西岛 新增次留,0.0,0.0,,,,,,0.0,0.0,
1.1.格林纳达,格林纳达 新增次留,0.0,,0.0,0.0,0.0,0.0,0.0,,,
1.1.格陵兰,格陵兰 新增次留,,,,,,,,,,
1.1.格鲁吉亚,格鲁吉亚 新增次留,0.176471,0.166667,0.142857,0.185185,0.190476,0.095238,0.125,0.0,0.009804,5.882353
1.1.比利时,比利时 新增次留,0.076923,0.047619,0.0,0.0,0.230769,0.26087,0.047619,0.090909,0.029304,61.538462
1.1.毛里塔尼亚,毛里塔尼亚 新增次留,0.333333,0.0,,1.0,,0.0,0.0,,0.333333,
1.1.毛里求斯,毛里求斯 新增次留,0.0,0.0,0.0,0.25,0.0,0.333333,,0.5,0.0,
1.1.汤加,汤加 新增次留,,,,,,,0.0,,,
1.1.沙特阿拉伯,沙特阿拉伯 新增次留,0.117647,0.0,0.166667,0.0,0.166667,0.0,0.2,0.052632,0.117647,
1.1.法国,法国 新增次留,0.155589,0.161884,0.100503,0.116751,0.115207,0.120968,0.119403,0.165854,-0.006295,-3.888355
1.1.法属圣马丁,法属圣马丁 新增次留,,,,,0.0,,,,,
1.1.法属圭亚那,法属圭亚那 新增次留,0.0,0.0,1.0,,,0.0,,0.0,0.0,
1.1.法属波利尼西亚,法属波利尼西亚 新增次留,0.5,0.0,0.0,0.0,0.0,,0.0,,0.5,
1.1.法罗群岛,法罗群岛 新增次留,,,,,,,,,,
1.1.波兰,波兰 新增次留,0.117647,0.142857,0.192982,0.16,0.168831,0.108108,0.101449,0.108696,-0.02521,-17.647059
1.1.波多黎各,波多黎各 新增次留,0.4,0.133333,0.25,0.133333,0.222222,0.142857,0.277778,0.2,0.266667,200.0
1.1.波黑,波黑 新增次留,0.25,0.0,0.333333,0.25,0.142857,0.142857,0.0,0.222222,0.25,
1.1.泰国,泰国 新增次留,0.076923,0.125,0.083333,0.090909,0.125,0.25,0.076923,0.111111,-0.048077,-38.461538
1.1.泽西岛,泽西岛 新增次留,0.0,0.333333,0.0,0.0,,,0.0,,-0.333333,-100.0
1.1.津巴布韦,津巴布韦 新增次留,0.0,0.0,0.0,0.25,,0.0,0.0,0.333333,0.0,
1.1.洪都拉斯,洪都拉斯 新增次留,0.166667,0.125,0.0,0.166667,0.2,0.142857,0.090909,0.125,0.041667,33.333333
1.1.海地,海地 新增次留,0.0,0.0,0.0,0.142857,0.090909,0.4,0.125,0.181818,0.0,
1.1.澳大利亚,澳大利亚 新增次留,0.148936,0.088889,0.08046,0.088083,0.10472,0.102207,0.095238,0.080268,0.060047,67.553191
1.1.澳门,澳门 新增次留,0.0,,1.0,,,,,,,
1.1.爱尔兰,爱尔兰 新增次留,0.1,0.0625,0.416667,0.076923,0.166667,0.047619,0.26087,0.117647,0.0375,60.0
1.1.爱沙尼亚,爱沙尼亚 新增次留,0.230769,0.083333,0.166667,0.222222,0.166667,0.1875,0.153846,0.0,0.147436,176.923077
1.1.牙买加,牙买加 新增次留,0.071429,0.285714,0.1875,0.166667,0.105263,0.25,0.285714,0.2,-0.214286,-75.0
1.1.特克斯和凯科斯群岛,特克斯和凯科斯群岛 新增次留,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,
1.1.特立尼达和多巴哥,特立尼达和多巴哥 新增次留,,0.0,0.0,0.5,0.25,0.0,0.142857,0.0,,
1.1.玻利维亚,玻利维亚 新增次留,0.083333,0.285714,0.0,0.0,0.083333,0.222222,0.052632,0.0,-0.202381,-70.833333
1.1.瑞典,瑞典 新增次留,0.166667,0.136364,0.128205,0.225806,0.181818,0.193182,0.109091,0.104762,0.030303,22.222222
1.1.瑞士,瑞士 新增次留,0.225806,0.179487,0.15625,0.178571,0.068966,0.130435,0.205128,0.157895,0.046319,25.806452
1.1.瓜德罗普,瓜德罗普 新增次留,0.0,0.0,,0.0,,,,,0.0,
1.1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛 新增次留,,,,,,,,,,
1.1.瓦努阿图,瓦努阿图 新增次留,,,,,,0.5,,,,
1.1.留尼汪岛,留尼汪岛 新增次留,0.0,,0.0,0.0,0.0,0.0,,0.0,,
1.1.白俄罗斯,白俄罗斯 新增次留,0.076336,0.0625,0.116667,0.056604,0.088,0.122951,0.11,0.078652,0.013836,22.137405
1.1.百慕大,百慕大 新增次留,0.0,0.0,0.0,,,,,0.0,0.0,
1.1.直布罗陀,直布罗陀 新增次留,,0.0,,,0.0,,0.0,0.0,,
1.1.福克兰群岛,福克兰群岛 新增次留,,,,,,,,,,
1.1.科威特,科威特 新增次留,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,
1.1.科摩罗,科摩罗 新增次留,,,,,,,,,,
1.1.科特迪瓦,科特迪瓦 新增次留,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.285714,0.25,
1.1.科索沃,科索沃 新增次留,0.333333,1.0,0.125,0.5,0.0,0.333333,0.0,0.0,-0.666667,-66.666667
1.1.秘鲁,秘鲁 新增次留,0.074074,0.127273,0.113208,0.018182,0.079365,0.079365,0.044776,0.112676,-0.053199,-41.798942
1.1.突尼斯,突尼斯 新增次留,0.230769,0.142857,0.066667,0.111111,0.111111,0.083333,0.1,0.333333,0.087912,61.538462
1.1.立陶宛,立陶宛 新增次留,0.142857,0.058824,0.125,0.0,0.142857,0.0,0.1875,0.0,0.084034,142.857143
1.1.索马里,索马里 新增次留,0.4,0.0,0.25,0.333333,0.0,0.2,0.0,0.25,0.4,
1.1.约旦,约旦 新增次留,0.0,0.0,0.0,0.3,0.111111,0.222222,0.0,0.090909,0.0,
1.1.纳米比亚,纳米比亚 新增次留,,,,,,,,,,
1.1.缅甸,缅甸 新增次留,0.0,0.217391,0.166667,0.052632,0.0625,0.1,0.125,0.0,-0.217391,-100.0
1.1.罗马尼亚,罗马尼亚 新增次留,0.277778,0.263158,0.291667,0.259259,0.178571,0.038462,0.25,0.151515,0.01462,5.555556
1.1.美国,美国 新增次留,0.123316,0.127435,0.132542,0.132191,0.133077,0.131589,0.12552,0.131526,-0.004119,-3.232409
1.1.美属维尔京群岛,美属维尔京群岛 新增次留,0.0,0.0,,0.0,0.0,,,0.0,0.0,
1.1.美属萨摩亚,美属萨摩亚 新增次留,,,,,,,,,,
1.1.老挝,老挝 新增次留,0.428571,0.125,0.222222,0.2,0.0,0.0,,0.0,0.303571,242.857143
1.1.肯尼亚,肯尼亚 新增次留,0.166667,0.5,0.0,0.2,0.166667,0.25,0.0,0.333333,-0.333333,-66.666667
1.1.芬兰,芬兰 新增次留,0.1,0.151515,0.083333,0.22,0.166667,0.15873,0.255319,0.177778,-0.051515,-34.0
1.1.苏丹,苏丹 新增次留,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,-0.25,-100.0
1.1.苏里南,苏里南 新增次留,0.0,,0.0,,0.0,,0.0,0.0,,
1.1.英国,英国 新增次留,0.12662,0.155027,0.144669,0.146311,0.136621,0.128592,0.13651,0.152954,-0.028407,-18.323915
1.1.英属维尔京群岛,英属维尔京群岛 新增次留,0.0,,,0.0,1.0,0.0,0.0,,,
1.1.荷兰,荷兰 新增次留,0.182609,0.217877,0.144578,0.178082,0.168605,0.154839,0.138889,0.190184,-0.035268,-16.187291
1.1.荷兰加勒比,荷兰加勒比 新增次留,0.0,,0.0,,0.0,,,,,
1.1.荷属圣马丁,荷属圣马丁 新增次留,0.0,1.0,1.0,1.0,0.0,,0.0,,-1.0,-100.0
1.1.莫桑比克,莫桑比克 新增次留,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,
1.1.莱索托,莱索托 新增次留,,,,,0.0,,,,,
1.1.菲律宾,菲律宾 新增次留,0.111111,0.129032,0.151515,0.183673,0.138889,0.134615,0.088889,0.133333,-0.017921,-13.888889
1.1.萨尔瓦多,萨尔瓦多 新增次留,0.333333,0.1,0.142857,0.214286,0.090909,0.166667,0.153846,0.066667,0.233333,233.333333
1.1.萨摩亚,萨摩亚 新增次留,,,1.0,,,,,,,
1.1.葡萄牙,葡萄牙 新增次留,0.08,0.133333,0.151515,0.12069,0.126984,0.101695,0.134146,0.164179,-0.053333,-40.0
1.1.蒙古,蒙古 新增次留,,0.0,1.0,0.5,0.0,0.0,,0.0,,
1.1.西班牙,西班牙 新增次留,0.152739,0.155931,0.134371,0.132422,0.14208,0.156126,0.16726,0.153082,-0.003192,-2.04713
1.1.贝宁,贝宁 新增次留,0.0,1.0,0.0,,0.0,0.0,0.0,0.333333,-1.0,-100.0
1.1.赞比亚,赞比亚 新增次留,0.5,,,,0.5,0.5,0.0,0.0,,
1.1.赤道几内亚,赤道几内亚 新增次留,,,,,,,,,,
1.1.越南,越南 新增次留,0.272727,0.125,0.25,0.25,0.111111,0.125,0.266667,0.0,0.147727,118.181818
1.1.阿塞拜疆,阿塞拜疆 新增次留,0.0,0.0,0.25,0.111111,0.2,0.075,0.142857,0.090909,0.0,
1.1.阿富汗,阿富汗 新增次留,0.0,1.0,0.0,0.142857,0.0,0.0,0.0,0.125,-1.0,-100.0
1.1.阿尔及利亚,阿尔及利亚 新增次留,0.0,0.230769,0.166667,0.117647,0.25,0.272727,0.052632,0.071429,-0.230769,-100.0
1.1.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.2,0.25,0.115385,0.117647,0.192308,0.318182,0.117647,0.333333,-0.05,-20.0
1.1.阿曼,阿曼 新增次留,0.0,0.0,0.5,0.333333,0.5,0.333333,0.0,0.333333,0.0,
1.1.阿根廷,阿根廷 新增次留,0.142857,0.071429,0.035088,0.1,0.096774,0.054545,0.093023,0.049383,0.071429,100.0
1.1.阿联酋,阿联酋 新增次留,0.25,0.125,0.181818,0.2,0.227273,0.0,0.12,0.242424,0.125,100.0
1.1.阿鲁巴,阿鲁巴 新增次留,0.333333,0.142857,0.285714,0.2,0.5,0.166667,0.666667,0.5,0.190476,133.333333
1.1.韩国,韩国 新增次留,0.142857,0.166667,0.2,0.125,0.0,0.076923,0.0,0.090909,-0.02381,-14.285714
1.1.香港,香港 新增次留,0.229167,0.181818,0.15873,0.161616,0.116608,0.131266,0.127731,0.130952,0.047348,26.041667
1.1.马尔代夫,马尔代夫 新增次留,0.0,0.5,1.0,0.0,0.0,0.0,,0.333333,-0.5,-100.0
1.1.马恩岛,马恩岛 新增次留,0.0,,0.0,0.0,,0.5,,0.0,,
1.1.马拉维,马拉维 新增次留,1.0,,0.0,0.0,1.0,,,0.333333,,
1.1.马提尼克岛,马提尼克岛 新增次留,,,0.0,0.0,,,,,,
1.1.马来西亚,马来西亚 新增次留,0.222222,0.1875,0.111111,0.0,0.0,0.2,0.090909,0.117647,0.034722,18.518519
1.1.马约特,马约特 新增次留,,,,,,,,,,
1.1.马绍尔群岛,马绍尔群岛 新增次留,,,,,0.0,,,,,
1.1.马耳他,马耳他 新增次留,1.0,0.125,0.666667,0.2,1.0,0.428571,0.111111,0.0,0.875,700.0
1.1.马达加斯加,马达加斯加 新增次留,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,-0.2,-100.0
1.1.马里,马里 新增次留,0.0,0.333333,0.333333,0.0,0.0,0.0,0.2,0.0,-0.333333,-100.0
1.1.黎巴嫩,黎巴嫩 新增次留,0.0,0.0,0.285714,0.111111,0.285714,0.083333,0.0,0.166667,0.0,
1.1.黑山,黑山 新增次留,0.238095,0.0,0.111111,0.0,0.2,0.428571,0.0,0.333333,0.238095,
1.2,自然 新增次留,0.167617,0.176502,0.173113,0.16871,0.160017,0.158065,0.162153,0.166525,-0.008886,-5.034319
1.2.unknow,unknow 新增次留,0.090909,0.0,0.0,0.0,0.071429,0.0,0.111111,0.0,0.090909,
1.2.不丹,不丹 新增次留,0.333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,
1.2.东帝汶,东帝汶 新增次留,,0.166667,0.0,0.25,0.0,0.0,,0.0,,
1.2.中国,中国 新增次留,0.243879,0.297203,0.281911,0.159468,0.166667,0.138889,0.145336,0.155789,-0.053324,-17.942041
1.2.中非,中非 新增次留,0.2,0.5,0.25,0.0,0.0,0.222222,0.0,0.125,-0.3,-60.0
1.2.丹麦,丹麦 新增次留,0.137681,0.144444,0.190476,0.174342,0.179487,0.093117,0.162712,0.13806,-0.006763,-4.682274
