层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.1.苏里南,苏里南 新增次留,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,
1.1.英国,英国 新增次留,0.128592,0.13651,0.152954,0.156833,0.14301,0.151022,0.150761,0.154335,-0.007918,-5.800515,-0.0001655524,2.695415,-0.116337
1.1.英属维尔京群岛,英属维尔京群岛 新增次留,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,-0.0,0.0
1.1.荷兰,荷兰 新增次留,0.154839,0.138889,0.190184,0.2,0.117647,0.079646,0.141509,0.179245,0.01595,11.483871,7.7306e-06,-0.125864,0.005432
1.1.荷兰加勒比,荷兰加勒比 新增次留,,,,0.0,,,,,,,,,
1.1.荷属圣马丁,荷属圣马丁 新增次留,,0.0,,0.0,1.0,0.0,,0.0,,,,,
1.1.荷属安的列斯,荷属安的列斯 新增次留,,,,,,,,,,,,,
1.1.莫桑比克,莫桑比克 新增次留,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.25,0.0,,0.0,-0.0,0.0
1.1.莱索托,莱索托 新增次留,,,,,,,,,,,,,
1.1.菲律宾,菲律宾 新增次留,0.134615,0.088889,0.133333,0.224138,0.107143,0.181818,0.153846,0.135417,0.045726,51.442308,6.9257e-06,-0.11276,0.004867
1.1.萨尔瓦多,萨尔瓦多 新增次留,0.166667,0.153846,0.066667,0.1,0.222222,0.090909,0.0,0.0625,0.012821,8.333333,6.545e-07,-0.010656,0.00046
1.1.萨摩亚,萨摩亚 新增次留,,,,,0.0,,1.0,0.0,,,,,
1.1.葡萄牙,葡萄牙 新增次留,0.101695,0.134146,0.164179,0.16129,0.126761,0.052632,0.134615,0.145161,-0.032451,-24.191063,-8.9563e-06,0.145821,-0.006294
1.1.蒙古,蒙古 新增次留,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,
1.1.西班牙,西班牙 新增次留,0.156126,0.16726,0.153082,0.135011,0.172897,0.170663,0.155668,0.15113,-0.011133,-6.656295,-3.15913e-05,0.514349,-0.0222
1.1.贝宁,贝宁 新增次留,0.0,0.0,0.333333,1.0,0.666667,0.0,,0.0,0.0,,0.0,-0.0,0.0
1.1.赞比亚,赞比亚 新增次留,0.5,0.0,0.0,0.5,0.333333,0.0,0.333333,0.0,0.5,,2.35606e-05,-0.383598,0.016557
1.1.赤道几内亚,赤道几内亚 新增次留,,,,,,,,,,,,,
1.1.越南,越南 新增次留,0.125,0.266667,0.0,0.3,0.133333,0.235294,0.2,0.055556,-0.141667,-53.125,-8.3444e-06,0.135858,-0.005864
1.1.阿塞拜疆,阿塞拜疆 新增次留,0.075,0.142857,0.090909,0.125,0.238095,0.071429,0.076923,0.066667,-0.067857,-47.5,-3.7304e-06,0.060736,-0.002621
1.1.阿富汗,阿富汗 新增次留,0.0,0.0,0.125,0.285714,0.333333,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.1.阿尔及利亚,阿尔及利亚 新增次留,0.272727,0.052632,0.071429,0.0,0.090909,0.041667,0.0,0.0,0.220096,418.181818,1.97052e-05,-0.320827,0.013847
1.1.阿尔巴尼亚,阿尔巴尼亚 新增次留,0.318182,0.117647,0.333333,0.083333,0.05,0.133333,0.272727,0.090909,0.200535,170.454545,1.33867e-05,-0.217954,0.009407
1.1.阿曼,阿曼 新增次留,0.333333,0.0,0.333333,0.25,0.25,0.0,0.0,0.166667,0.333333,,1.30892e-05,-0.21311,0.009198
1.1.阿根廷,阿根廷 新增次留,0.054545,0.093023,0.049383,0.04,0.084337,0.036145,0.082474,0.063158,-0.038478,-41.363636,-1.11378e-05,0.181338,-0.007827
1.1.阿联酋,阿联酋 新增次留,0.0,0.12,0.242424,0.125,0.157895,0.205128,0.095238,0.107143,-0.12,-100.0,-1.00974e-05,0.164399,-0.007096
1.1.阿鲁巴,阿鲁巴 新增次留,0.166667,0.666667,0.5,0.142857,0.0,0.0,0.333333,0.375,-0.5,-75.0,-1.17803e-05,0.191799,-0.008278
1.1.韩国,韩国 新增次留,0.076923,0.0,0.090909,0.142857,0.0,0.153846,0.076923,0.2,0.076923,,2.2654e-06,-0.036884,0.001592
1.1.马尔代夫,马尔代夫 新增次留,0.0,,0.333333,0.5,1.0,0.0,0.5,0.0,,,,,
1.1.马恩岛,马恩岛 新增次留,0.5,,0.0,,,0.0,0.0,,,,,,
1.1.马拉维,马拉维 新增次留,,,0.333333,0.5,0.5,0.0,,0.0,,,,,
1.1.马提尼克岛,马提尼克岛 新增次留,,,,,0.0,,0.0,,,,,,
1.1.马来西亚,马来西亚 新增次留,0.2,0.090909,0.117647,0.153846,0.083333,0.173913,0.076923,0.217391,0.109091,120.0,5.6546e-06,-0.092064,0.003974
1.1.马约特,马约特 新增次留,,,,,,,,,,,,,
1.1.马绍尔群岛,马绍尔群岛 新增次留,,,,,,,,,,,,,
1.1.马耳他,马耳他 新增次留,0.428571,0.111111,0.0,0.2,0.272727,0.25,0.166667,0.166667,0.31746,285.714286,1.12193e-05,-0.182666,0.007884
1.1.马达加斯加,马达加斯加 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-0.0,0.0
1.1.马里,马里 新增次留,0.0,0.2,0.0,0.071429,0.333333,,0.0,0.0,-0.2,-100.0,-7.8535e-06,0.127866,-0.005519
1.1.黎巴嫩,黎巴嫩 新增次留,0.083333,0.0,0.166667,0.125,0.076923,0.5,0.25,0.0,0.083333,,2.6178e-06,-0.042622,0.00184
1.1.黑山,黑山 新增次留,0.428571,0.0,0.333333,0.333333,0.4,0.333333,0.0,0.0,0.428571,,1.34632e-05,-0.219199,0.009461
1.2,自然 新增次留,0.158065,0.162153,0.166525,0.168695,0.161145,0.164972,0.166212,0.154049,-0.004088,-2.520858,-0.0025036327,40.7625,-1.75936
1.2.unknow,unknow 新增次留,0.0,0.111111,0.0,0.0,0.071429,0.0625,0.0,0.125,-0.111111,-100.0,-4.7121e-06,0.07672,-0.003311
1.2.不丹,不丹 新增次留,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.2.东帝汶,东帝汶 新增次留,0.0,,0.0,0.0,0.5,0.0,0.0,0.666667,,,,,
1.2.中国,中国 新增次留,0.138889,0.145336,0.155789,0.128266,0.138958,0.154639,0.143631,0.137536,-0.006447,-4.436153,-1.00034e-05,0.162869,-0.00703
1.2.中国台湾,中国台湾 新增次留,0.106667,0.122222,0.123077,0.12,0.106061,0.179104,0.181818,0.159091,-0.015556,-12.727273,-4.712e-06,0.076717,-0.003311
1.2.中国澳门,中国澳门 新增次留,0.0,0.666667,0.0,0.0,0.166667,0.166667,0.0,0.0,-0.666667,-100.0,-2.35606e-05,0.383599,-0.016557
1.2.中国香港,中国香港 新增次留,0.183976,0.198903,0.214106,0.2225,0.230769,0.227891,0.218121,0.153846,-0.014926,-7.504349,-3.66259e-05,0.596319,-0.025738
1.2.中非,中非 新增次留,0.222222,0.0,0.125,0.5,0.0,0.333333,0.0,0.333333,0.222222,,7.8535e-06,-0.127866,0.005519
1.2.丹麦,丹麦 新增次留,0.093117,0.162712,0.13806,0.131488,0.156069,0.130137,0.128889,0.128514,-0.069594,-42.771592,-6.91017e-05,1.125068,-0.048559
1.2.乌克兰,乌克兰 新增次留,0.183667,0.187764,0.1757,0.184575,0.180801,0.189245,0.202407,0.14303,-0.004097,-2.181853,-5.88268e-05,0.95778,-0.041339
1.2.乌兹别克斯坦,乌兹别克斯坦 新增次留,0.20045,0.147826,0.21875,0.18677,0.172973,0.161446,0.147186,0.131488,0.052624,35.598834,4.07381e-05,-0.66327,0.028628
1.2.乌干达,乌干达 新增次留,0.234568,0.210526,0.25641,0.219512,0.267442,0.282609,0.192593,0.172932,0.024042,11.419753,7.6875e-06,-0.125162,0.005402
1.2.乌拉圭,乌拉圭 新增次留,0.191781,0.25,0.105882,0.076923,0.183333,0.140625,0.076923,0.063291,-0.058219,-23.287671,-1.01896e-05,0.1659,-0.00716
1.2.乍得,乍得 新增次留,0.0,0.333333,0.0,0.285714,0.157895,0.176471,0.12,0.074074,-0.333333,-100.0,-1.17803e-05,0.191799,-0.008278
1.2.也门,也门 新增次留,0.147059,0.129032,0.181818,0.142857,0.172414,0.1875,0.149254,0.173913,0.018027,13.970588,1.8809e-06,-0.030624,0.001322
1.2.亚美尼亚,亚美尼亚 新增次留,0.171662,0.198413,0.184679,0.203438,0.154982,0.176707,0.175115,0.115385,-0.026751,-13.482289,-4.53794e-05,0.738838,-0.031889
1.2.以色列,以色列 新增次留,0.15903,0.164894,0.150388,0.152661,0.151061,0.181495,0.139905,0.173776,-0.005864,-3.556213,-1.11317e-05,0.181239,-0.007822
1.2.伊拉克,伊拉克 新增次留,0.114671,0.131579,0.144712,0.132576,0.126095,0.138955,0.086142,0.106238,-0.016908,-12.849916,-3.24381e-05,0.528136,-0.022795
1.2.伊朗,伊朗 新增次留,0.161341,0.15342,0.158554,0.158042,0.158094,0.149238,0.106509,0.113924,0.007921,5.163184,0.0001298101,-2.113482,0.09122
1.2.伯利兹,伯利兹 新增次留,0.227273,0.090909,0.25,0.222222,0.166667,0.227273,0.2,0.2,0.136364,150.0,1.00974e-05,-0.1644,0.007096
1.2.佛得角,佛得角 新增次留,0.166667,0.071429,0.133333,0.157895,0.0,0.266667,0.315789,0.227273,0.095238,133.333333,5.2357e-06,-0.085244,0.003679
1.2.俄罗斯,俄罗斯 新增次留,0.178879,0.181272,0.187073,0.198983,0.179054,0.179884,0.162065,0.144504,-0.002393,-1.319873,-0.0001112147,1.810724,-0.078153
1.2.保加利亚,保加利亚 新增次留,0.181087,0.167464,0.174447,0.174242,0.154158,0.143954,0.132353,0.116049,0.013622,8.134521,1.91663e-05,-0.312053,0.013469
1.2.克罗地亚,克罗地亚 新增次留,0.156322,0.128603,0.161383,0.146277,0.18705,0.156425,0.159509,0.152648,0.027719,21.553706,4.20768e-05,-0.685067,0.029568
1.2.关岛,关岛 新增次留,0.0,0.0,0.3,0.0,0.058824,0.181818,0.4,0.285714,0.0,,0.0,-0.0,0.0
1.2.冈比亚,冈比亚 新增次留,0.254098,0.266667,0.253623,0.202381,0.273846,0.246944,0.27551,0.236364,-0.012568,-4.713115,-6.3457e-06,0.103317,-0.004459
1.2.冰岛,冰岛 新增次留,0.043478,0.32,0.1,0.259259,0.150943,0.185185,0.05,0.05,-0.276522,-86.413043,-2.3268e-05,0.378834,-0.016351
1.2.几内亚,几内亚 新增次留,0.204301,0.184211,0.197802,0.151316,0.228571,0.156863,0.172414,0.197368,0.020091,10.906298,5.139e-06,-0.08367,0.003611
1.2.几内亚比绍,几内亚比绍 新增次留,0.285714,0.230769,0.1,0.75,0.25,0.166667,0.333333,0.375,0.054945,23.809524,2.8048e-06,-0.045666,0.001971
1.2.列支敦士登,列支敦士登 新增次留,0.5,,0.0,0.0,0.0,0.0,0.0,,,,,,
1.2.刚果共和国,刚果共和国 新增次留,0.2,0.189189,0.16,0.192771,0.184211,0.09434,0.12,0.106383,0.010811,5.714286,1.3463e-06,-0.02192,0.000946
1.2.刚果民主共和国,刚果民主共和国 新增次留,0.21875,0.133333,0.235955,0.25,0.189189,0.246377,0.1875,0.209302,0.085417,64.0625,2.58747e-05,-0.421275,0.018183
1.2.利比亚,利比亚 新增次留,0.178571,0.102941,0.22807,0.254237,0.234568,0.170455,0.229885,0.17757,0.07563,73.469388,1.73098e-05,-0.281826,0.012164
1.2.利比里亚,利比里亚 新增次留,0.208511,0.216346,0.122549,0.190476,0.172414,0.164609,0.160976,0.183824,-0.007836,-3.621749,-5.4852e-06,0.089306,-0.003855
1.2.加拿大,加拿大 新增次留,0.139269,0.131183,0.12294,0.146762,0.135482,0.136708,0.132928,0.113215,0.008087,6.164384,8.85877e-05,-1.442326,0.062253
1.2.加纳,加纳 新增次留,0.224545,0.2185,0.242947,0.262262,0.242345,0.250727,0.258539,0.261872,0.006046,2.76697,2.79354e-05,-0.454826,0.019631
1.2.加蓬,加蓬 新增次留,0.0,0.25,0.166667,0.2,0.0,0.666667,0.5,0.25,-0.25,-100.0,-9.4242e-06,0.153439,-0.006623
1.2.匈牙利,匈牙利 新增次留,0.18323,0.154341,0.1673,0.1875,0.166253,0.156352,0.13806,0.141631,0.028889,18.71765,3.024e-05,-0.492347,0.02125
1.2.北马其顿,北马其顿 新增次留,0.166667,0.176471,0.179612,0.142857,0.146067,0.15,0.137931,0.109091,-0.009804,-5.555556,-6.7317e-06,0.1096,-0.00473
1.2.北马里亚纳群岛,北马里亚纳群岛 新增次留,,,0.0,,,,,,,,,,
1.2.南苏丹,南苏丹 新增次留,0.225108,0.146552,0.20332,0.186441,0.131707,0.176991,0.234783,0.193133,0.078557,53.603259,6.13417e-05,-0.998725,0.043106
1.2.南非,南非 新增次留,0.201602,0.187817,0.179331,0.176068,0.170963,0.156805,0.187592,0.170799,0.013785,7.339516,2.7421e-05,-0.44645,0.019269
1.2.博茨瓦纳,博茨瓦纳 新增次留,0.142857,0.071429,0.083333,0.133333,0.117647,0.285714,0.238095,0.136364,0.071429,100.0,3.9267e-06,-0.063933,0.002759
1.2.卡塔尔,卡塔尔 新增次留,0.214286,0.154762,0.1125,0.125,0.102804,0.237288,0.131868,0.189655,0.059524,38.461538,1.68291e-05,-0.274,0.011826
1.2.卢旺达,卢旺达 新增次留,0.155556,0.2,0.142857,0.148148,0.34375,0.136364,0.325581,0.15625,-0.044444,-22.222222,-5.2356e-06,0.085243,-0.003679
1.2.卢森堡,卢森堡 新增次留,0.125,0.2,0.179487,0.159091,0.2,0.073171,0.172414,0.230769,-0.075,-37.5,-7.5731e-06,0.123299,-0.005322
1.2.印度,印度 新增次留,0.237024,0.212569,0.1875,0.222025,0.208145,0.220134,0.234615,0.239948,0.024455,11.504438,4.45301e-05,-0.725009,0.031292
1.2.印度尼西亚,印度尼西亚 新增次留,0.203024,0.204866,0.164482,0.187651,0.194683,0.164654,0.176608,0.164192,-0.001842,-0.899028,-4.842e-06,0.078835,-0.003403
1.2.危地马拉,危地马拉 新增次留,0.194737,0.172185,0.131783,0.176871,0.170543,0.220588,0.157143,0.164706,0.022551,13.097166,1.14617e-05,-0.186613,0.008054
1.2.厄瓜多尔,厄瓜多尔 新增次留,0.144772,0.171014,0.157895,0.200627,0.153846,0.172702,0.181303,0.165,-0.026242,-15.345117,-3.04723e-05,0.496129,-0.021414
1.2.叙利亚,叙利亚 新增次留,0.245161,0.165605,0.201342,0.203125,0.20979,0.176471,0.22449,0.19,0.079556,48.039702,4.20399e-05,-0.684465,0.029542
1.2.古巴,古巴 新增次留,0.230769,0.133333,0.230769,0.133333,0.105263,0.233333,0.142857,0.176471,0.097436,73.076923,4.9193e-06,-0.080092,0.003457
1.2.吉尔吉斯斯坦,吉尔吉斯斯坦 新增次留,0.226776,0.19281,0.227907,0.175649,0.138614,0.214505,0.273183,0.138462,0.033965,17.616004,3.49828e-05,-0.569567,0.024583
1.2.吉布提,吉布提 新增次留,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,,0.0,-0.0,0.0
1.2.哈萨克斯坦,哈萨克斯坦 新增次留,0.195944,0.179136,0.168375,0.157808,0.162338,0.193184,0.245885,0.147761,0.016808,9.382646,0.0001073744,-1.7482,0.075454
1.2.哥伦比亚,哥伦比亚 新增次留,0.176546,0.174401,0.175995,0.18069,0.18527,0.198192,0.180707,0.161455,0.002144,1.229563,9.6454e-06,-0.157041,0.006778
1.2.哥斯达黎加,哥斯达黎加 新增次留,0.147287,0.190909,0.174312,0.216783,0.245283,0.237288,0.177966,0.183206,-0.043622,-22.84976,-1.61505e-05,0.262952,-0.011349
1.2.喀麦隆,喀麦隆 新增次留,0.243697,0.223214,0.271186,0.222973,0.181102,0.272189,0.25,0.25,0.020483,9.176471,7.7215e-06,-0.125716,0.005426
1.2.图瓦卢,图瓦卢 新增次留,,,,1.0,0.0,,,,,,,,
1.2.土库曼斯坦,土库曼斯坦 新增次留,0.2,0.5,0.5,0.25,0.2,0.25,,,-0.3,-60.0,-7.0682e-06,0.11508,-0.004967
1.2.土耳其,土耳其 新增次留,0.144982,0.14295,0.144039,0.142228,0.154461,0.141309,0.142857,0.136267,0.002032,1.421303,3.14335e-05,-0.511779,0.022089
1.2.圣卢西亚,圣卢西亚 新增次留,0.3,0.066667,0.0,0.294118,0.25,0.545455,0.272727,0.153846,0.233333,350.0,1.37437e-05,-0.223765,0.009658
1.2.圣基茨和尼维斯,圣基茨和尼维斯 新增次留,0.2,0.285714,0.0,1.0,0.333333,0.0,0.0,0.0,-0.085714,-30.0,-2.8273e-06,0.046032,-0.001987
1.2.圣多美和普林西比,圣多美和普林西比 新增次留,0.0,,0.0,0.0,,0.333333,0.0,,,,,,
1.2.圣巴泰勒米岛,圣巴泰勒米岛 新增次留,,,,,,,,,,,,,
1.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯 新增次留,0.166667,0.5,0.0,0.2,0.0,1.0,0.333333,0.333333,-0.333333,-66.666667,-7.8535e-06,0.127866,-0.005519
1.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛 新增次留,,,,,,,0.0,,,,,,
1.2.圣马力诺,圣马力诺 新增次留,,,0.0,0.0,,0.0,,,,,,,
1.2.圭亚那,圭亚那 新增次留,0.148148,0.1,0.285714,0.210526,0.133333,0.129032,0.266667,0.208333,0.048148,48.148148,3.2411e-06,-0.05277,0.002278
1.2.坦桑尼亚,坦桑尼亚 新增次留,0.182432,0.248322,0.204545,0.232877,0.186567,0.246835,0.260116,0.221591,-0.06589,-26.533966,-3.30441e-05,0.538003,-0.023221
1.2.埃及,埃及 新增次留,0.166302,0.172273,0.166667,0.169561,0.168459,0.173193,0.120968,0.156698,-0.005971,-3.466135,-1.97154e-05,0.320992,-0.013854
1.2.埃塞俄比亚,埃塞俄比亚 新增次留,0.178947,0.170732,0.2,0.171875,0.235714,0.196262,0.22069,0.245059,0.008216,4.81203,2.2673e-06,-0.036915,0.001593
1.2.基里巴斯,基里巴斯 新增次留,,,0.0,,,,,,,,,,
1.2.塔吉克斯坦,塔吉克斯坦 新增次留,0.137931,0.210526,0.176471,0.25,0.166667,0.159091,0.117647,0.162791,-0.072595,-34.482759,-1.08324e-05,0.176366,-0.007612
1.2.塞内加尔,塞内加尔 新增次留,0.266094,0.186275,0.2375,0.26087,0.242981,0.290938,0.243328,0.230727,0.07982,42.850689,8.22084e-05,-1.338463,0.05777
1.2.塞尔维亚,塞尔维亚 新增次留,0.161153,0.114914,0.15873,0.169691,0.141075,0.175615,0.184652,0.136054,0.046238,40.237063,0.0001273064,-2.072719,0.089461
1.2.塞拉利昂,塞拉利昂 新增次留,0.153846,0.318182,0.333333,0.333333,0.327869,0.22449,0.267857,0.269841,-0.164336,-51.648352,-2.43374e-05,0.396245,-0.017102
1.2.塞浦路斯,塞浦路斯 新增次留,0.117241,0.225806,0.218045,0.122449,0.186335,0.169118,0.242991,0.226415,-0.108565,-48.078818,-5.66383e-05,0.922147,-0.039801
1.2.塞舌尔,塞舌尔 新增次留,0.0,0.222222,0.555556,0.25,0.0,0.166667,0.5,0.166667,-0.222222,-100.0,-6.7316e-06,0.109599,-0.00473
1.2.墨西哥,墨西哥 新增次留,0.15393,0.157841,0.159869,0.159003,0.155703,0.15516,0.1423,0.135386,-0.003911,-2.477837,-3.90302e-05,0.635464,-0.027427
1.2.多哥,多哥 新增次留,0.232143,0.156863,0.208333,0.191489,0.230769,0.247423,0.278195,0.198347,0.07528,47.991071,1.29223e-05,-0.210392,0.009081
1.2.多米尼克,多米尼克 新增次留,0.5,0.333333,0.0,,0.333333,0.333333,0.5,0.0,0.166667,50.0,5.8902e-06,-0.0959,0.004139
1.2.多米尼加,多米尼加 新增次留,0.173387,0.212851,0.243446,0.2,0.180428,0.187726,0.266447,0.167213,-0.039464,-18.540779,-3.30742e-05,0.538492,-0.023242
1.2.奥兰群岛,奥兰群岛 新增次留,,0.0,,0.0,,,,,,,,,
1.2.奥地利,奥地利 新增次留,0.183505,0.174877,0.175889,0.186944,0.178396,0.176245,0.173913,0.128852,0.008628,4.933933,1.17903e-05,-0.191962,0.008285
1.2.委内瑞拉,委内瑞拉 新增次留,0.170213,0.136667,0.204787,0.153226,0.168449,0.175644,0.213303,0.137255,0.033546,24.545926,3.38728e-05,-0.551494,0.023803
1.2.孟加拉,孟加拉 新增次留,0.170758,0.168539,0.18713,0.188437,0.188953,0.203774,0.200774,0.165358,0.002219,1.316486,1.99415e-05,-0.324674,0.014013
1.2.安哥拉,安哥拉 新增次留,0.255319,0.148515,0.206522,0.201835,0.259259,0.184783,0.189189,0.173469,0.106804,71.914894,3.63076e-05,-0.591136,0.025514
1.2.安圭拉,安圭拉 新增次留,0.0,0.0,0.0,0.0,0.5,,0.0,,0.0,,0.0,-0.0,0.0
1.2.安提瓜和巴布达,安提瓜和巴布达 新增次留,0.3,0.2,0.0,0.153846,0.2,0.111111,0.111111,0.166667,0.1,50.0,4.7121e-06,-0.07672,0.003311
1.2.安道尔,安道尔 新增次留,0.0,0.0,0.0,0.4,0.333333,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0
1.2.密克罗尼西亚联邦,密克罗尼西亚联邦 新增次留,,0.0,,,0.0,,,,,,,,
1.2.尼加拉瓜,尼加拉瓜 新增次留,0.15625,0.283951,0.202899,0.127273,0.209677,0.090909,0.193548,0.181818,-0.127701,-44.972826,-3.48151e-05,0.566837,-0.024465
1.2.尼日利亚,尼日利亚 新增次留,0.228426,0.23125,0.245866,0.244658,0.245426,0.249043,0.214087,0.2228,-0.002824,-1.221018,-4.71449e-05,0.767583,-0.03313
1.2.尼日尔,尼日尔 新增次留,0.225,0.25,0.142857,0.0625,0.044444,0.172414,0.132075,0.173333,-0.025,-10.0,-3.7024e-06,0.06028,-0.002602
1.2.尼泊尔,尼泊尔 新增次留,0.167702,0.178571,0.149254,0.177305,0.162791,0.153846,0.135371,0.1341,-0.01087,-6.086957,-5.1216e-06,0.083387,-0.003599
1.2.巴勒斯坦,巴勒斯坦 新增次留,0.10101,0.123894,0.121495,0.176471,0.16875,0.177083,0.175439,0.183206,-0.022884,-18.470418,-8.7036e-06,0.141706,-0.006116
1.2.巴哈马,巴哈马 新增次留,0.255814,0.25,0.264706,0.27027,0.138889,0.222222,0.121951,0.30303,0.005814,2.325581,6.262e-07,-0.010195,0.00044
1.2.巴基斯坦,巴基斯坦 新增次留,0.176537,0.174097,0.190616,0.157734,0.176508,0.210419,0.146991,0.152929,0.00244,1.401678,1.7501e-05,-0.284939,0.012298
1.2.巴巴多斯,巴巴多斯 新增次留,0.263158,0.25,0.0,0.105263,0.115385,0.238095,0.2,0.083333,0.013158,5.263158,6.2e-07,-0.010095,0.000436
1.2.巴布亚新几内亚,巴布亚新几内亚 新增次留,0.0,0.25,0.5,0.2,0.333333,0.272727,0.117647,0.24,-0.25,-100.0,-1.57071e-05,0.255732,-0.011038
1.2.巴拉圭,巴拉圭 新增次留,0.273381,0.1625,0.232877,0.2,0.215686,0.210191,0.163399,0.229167,0.110881,68.234643,5.97126e-05,-0.972201,0.041961
1.2.巴拿马,巴拿马 新增次留,0.137931,0.197531,0.157303,0.215909,0.157303,0.179487,0.175926,0.163636,-0.0596,-30.172414,-1.62487e-05,0.264551,-0.011418
1.2.巴林,巴林 新增次留,0.122449,0.138889,0.216216,0.12,0.148936,0.111111,0.068182,0.136364,-0.01644,-11.836735,-1.992e-06,0.032433,-0.0014
1.2.巴西,巴西 新增次留,0.163079,0.171188,0.17396,0.179705,0.170856,0.169921,0.169664,0.165445,-0.008109,-4.736807,-0.0012697384,20.673045,-0.892274
1.2.布基纳法索,布基纳法索 新增次留,0.217213,0.233051,0.223629,0.225714,0.326425,0.268116,0.257862,0.211409,-0.015838,-6.795827,-1.25806e-05,0.204829,-0.008841
1.2.布隆迪,布隆迪 新增次留,0.090909,0.230769,0.263158,0.285714,0.4,0.454545,0.117647,0.055556,-0.13986,-60.606061,-8.5675e-06,0.13949,-0.006021
1.2.希腊,希腊 新增次留,0.222541,0.20764,0.215228,0.189024,0.184793,0.181514,0.175389,0.162037,0.014901,7.176389,5.1207e-05,-0.833719,0.035984
1.2.帕劳,帕劳 新增次留,,,,,,,0.0,,,,,,
1.2.库克群岛,库克群岛 新增次留,0.0,0.0,0.5,,0.5,,0.5,0.0,0.0,,0.0,-0.0,0.0
1.2.库拉索,库拉索 新增次留,0.285714,0.222222,0.272727,0.2,0.277778,0.2,0.25,0.2,0.063492,28.571429,2.6926e-06,-0.04384,0.001892
1.2.开曼群岛,开曼群岛 新增次留,0.285714,0.363636,0.090909,0.125,0.0,0.285714,0.0,0.25,-0.077922,-21.428571,-4.039e-06,0.06576,-0.002838
1.2.德国,德国 新增次留,0.15443,0.168291,0.186253,0.179862,0.164715,0.167255,0.1665,0.142359,-0.013861,-8.236435,-0.0003637098,5.921683,-0.255587
1.2.意大利,意大利 新增次留,0.161826,0.153117,0.165045,0.172005,0.174309,0.152746,0.152291,0.147933,0.008709,5.687611,8.04049e-05,-1.3091,0.056502
1.2.所罗门群岛,所罗门群岛 新增次留,0.0,1.0,1.0,0.0,0.0,0.25,0.333333,0.0,-1.0,-100.0,-2.35606e-05,0.383598,-0.016557
1.2.拉脱维亚,拉脱维亚 新增次留,0.180139,0.202326,0.173077,0.18319,0.181058,0.17602,0.172161,0.164251,-0.022187,-10.965995,-3.21111e-05,0.522812,-0.022565
1.2.挪威,挪威 新增次留,0.157258,0.134146,0.172061,0.194879,0.150883,0.132797,0.178674,0.137615,0.023112,17.228739,2.55153e-05,-0.415423,0.01793
1.2.捷克,捷克 新增次留,0.211864,0.162393,0.16035,0.180628,0.183727,0.167048,0.145119,0.122449,0.049471,30.463872,5.84449e-05,-0.951561,0.041071
1.2.摩尔多瓦,摩尔多瓦 新增次留,0.16129,0.182171,0.11828,0.205645,0.180556,0.152249,0.145695,0.130435,-0.02088,-11.461908,-1.81326e-05,0.295223,-0.012742
1.2.摩洛哥,摩洛哥 新增次留,0.167033,0.14375,0.158257,0.146453,0.153689,0.152209,0.131737,0.122074,0.023283,16.196847,3.76157e-05,-0.612434,0.026433
1.2.摩纳哥,摩纳哥 新增次留,0.0,0.333333,0.3,0.5,0.166667,0.5,,0.0,-0.333333,-100.0,-9.4242e-06,0.153439,-0.006623
1.2.文莱,文莱 新增次留,0.571429,0.428571,0.181818,0.571429,0.0,0.2,0.111111,0.0,0.142857,33.333333,5.8902e-06,-0.0959,0.004139
1.2.斐济,斐济 新增次留,0.0,0.0,0.272727,0.3,0.15,0.25,0.181818,0.142857,0.0,,0.0,-0.0,0.0
1.2.斯威士兰,斯威士兰 新增次留,0.0,0.0,0.25,0.0,0.428571,1.0,0.0,1.0,0.0,,0.0,-0.0,0.0
1.2.斯洛伐克,斯洛伐克 新增次留,0.151724,0.159722,0.206107,0.203704,0.131868,0.10559,0.135593,0.116279,-0.007998,-5.007496,-3.8764e-06,0.063114,-0.002724
1.2.斯洛文尼亚,斯洛文尼亚 新增次留,0.217391,0.153061,0.121212,0.190476,0.154639,0.126582,0.071429,0.106061,0.06433,42.028986,2.12192e-05,-0.345476,0.014911
1.2.斯里兰卡,斯里兰卡 新增次留,0.189474,0.188889,0.189189,0.168421,0.1875,0.2,0.136364,0.226563,0.000585,0.309598,1.772e-07,-0.002885,0.000125
1.2.新加坡,新加坡 新增次留,0.17284,0.2,0.244813,0.182796,0.134058,0.192661,0.202429,0.176895,-0.02716,-13.580247,-2.46821e-05,0.401858,-0.017345
1.2.新喀里多尼亚,新喀里多尼亚 新增次留,0.0,0.0,0.0,0.5,1.0,0.0,,0.333333,0.0,,0.0,-0.0,0.0
